class,kind,type,qualifier,severity,line,procedure,procedure_id,file,trace,key,qualifier_tags,hash,bug_id,always_report,advice
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _hour of an atomic property at line 163, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,163,QredoTime_compare:,QredoTime_compare:{instance}.3d27aa5c742b1ae1f7074315b8658a7a,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":163,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>163</line></qualifier_tags>,1012076315,971,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _minute of an atomic property at line 164, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,164,QredoTime_compare:,QredoTime_compare:{instance}.3d27aa5c742b1ae1f7074315b8658a7a,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":164,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>164</line></qualifier_tags>,1012076315,974,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _second of an atomic property at line 165, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,165,QredoTime_compare:,QredoTime_compare:{instance}.3d27aa5c742b1ae1f7074315b8658a7a,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":165,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>165</line></qualifier_tags>,1012076315,972,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _milli of an atomic property at line 166, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,166,QredoTime_compare:,QredoTime_compare:{instance}.3d27aa5c742b1ae1f7074315b8658a7a,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":166,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>166</line></qualifier_tags>,1012076315,973,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _millisSinceMidnight of an atomic property at line 185, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,185,QredoTime_isEqualToTime:,QredoTime_isEqualToTime:{instance}.0576ca740772d7d732343998a23350ae,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":185,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>185</line></qualifier_tags>,111922430,979,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _hour of an atomic property at line 186, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,186,QredoTime_isEqualToTime:,QredoTime_isEqualToTime:{instance}.0576ca740772d7d732343998a23350ae,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":186,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>186</line></qualifier_tags>,111922430,977,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _minute of an atomic property at line 187, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,187,QredoTime_isEqualToTime:,QredoTime_isEqualToTime:{instance}.0576ca740772d7d732343998a23350ae,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":187,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>187</line></qualifier_tags>,111922430,976,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _second of an atomic property at line 188, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,188,QredoTime_isEqualToTime:,QredoTime_isEqualToTime:{instance}.0576ca740772d7d732343998a23350ae,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":188,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>188</line></qualifier_tags>,111922430,975,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _milli of an atomic property at line 189, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,189,QredoTime_isEqualToTime:,QredoTime_isEqualToTime:{instance}.0576ca740772d7d732343998a23350ae,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":189,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>189</line></qualifier_tags>,111922430,978,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _date of an atomic property at line 258, column 33. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,258,QredoDateTime_asDateInTimezone:,QredoDateTime_asDateInTimezone:{instance}.74700c1282dccfc569fdcd94e3053d05,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":258,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>258</line></qualifier_tags>,1023023932,802,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _date of an atomic property at line 259, column 33. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,259,QredoDateTime_asDateInTimezone:,QredoDateTime_asDateInTimezone:{instance}.74700c1282dccfc569fdcd94e3053d05,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":259,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>259</line></qualifier_tags>,1023023932,803,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _date of an atomic property at line 260, column 33. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,260,QredoDateTime_asDateInTimezone:,QredoDateTime_asDateInTimezone:{instance}.74700c1282dccfc569fdcd94e3053d05,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":260,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>260</line></qualifier_tags>,1023023932,800,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _time of an atomic property at line 261, column 33. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,261,QredoDateTime_asDateInTimezone:,QredoDateTime_asDateInTimezone:{instance}.74700c1282dccfc569fdcd94e3053d05,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":261,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>261</line></qualifier_tags>,1023023932,804,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _time of an atomic property at line 262, column 33. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,262,QredoDateTime_asDateInTimezone:,QredoDateTime_asDateInTimezone:{instance}.74700c1282dccfc569fdcd94e3053d05,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":262,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>262</line></qualifier_tags>,1023023932,801,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _time of an atomic property at line 263, column 33. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,263,QredoDateTime_asDateInTimezone:,QredoDateTime_asDateInTimezone:{instance}.74700c1282dccfc569fdcd94e3053d05,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":263,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>263</line></qualifier_tags>,1023023932,805,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _date of an atomic property at line 272, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,272,QredoDateTime_compare:,QredoDateTime_compare:{instance}.7bee5547eade9df84b32f8da1d84261e,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":272,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>272</line></qualifier_tags>,1008116961,809,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _date of an atomic property at line 273, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,273,QredoDateTime_compare:,QredoDateTime_compare:{instance}.7bee5547eade9df84b32f8da1d84261e,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":273,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>273</line></qualifier_tags>,1008116961,810,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _date of an atomic property at line 274, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,274,QredoDateTime_compare:,QredoDateTime_compare:{instance}.7bee5547eade9df84b32f8da1d84261e,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":274,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>274</line></qualifier_tags>,1008116961,808,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _time of an atomic property at line 277, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,277,QredoDateTime_compare:,QredoDateTime_compare:{instance}.7bee5547eade9df84b32f8da1d84261e,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":277,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>277</line></qualifier_tags>,1008116961,812,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _time of an atomic property at line 278, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,278,QredoDateTime_compare:,QredoDateTime_compare:{instance}.7bee5547eade9df84b32f8da1d84261e,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":278,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>278</line></qualifier_tags>,1008116961,806,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _time of an atomic property at line 279, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,279,QredoDateTime_compare:,QredoDateTime_compare:{instance}.7bee5547eade9df84b32f8da1d84261e,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":279,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>279</line></qualifier_tags>,1008116961,807,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _time of an atomic property at line 280, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,280,QredoDateTime_compare:,QredoDateTime_compare:{instance}.7bee5547eade9df84b32f8da1d84261e,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":280,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>280</line></qualifier_tags>,1008116961,811,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _year of an atomic property at line 44, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,44,QredoDate_compare:,QredoDate_compare:{instance}.b9609a4d9094accfd1c328495dddbc5e,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":44,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>44</line></qualifier_tags>,529359470,814,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _month of an atomic property at line 45, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,45,QredoDate_compare:,QredoDate_compare:{instance}.b9609a4d9094accfd1c328495dddbc5e,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":45,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>45</line></qualifier_tags>,529359470,815,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _day of an atomic property at line 46, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,46,QredoDate_compare:,QredoDate_compare:{instance}.b9609a4d9094accfd1c328495dddbc5e,LinguaFranca/QredoDateTime.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoDateTime.m"",""line_number"":46,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>46</line></qualifier_tags>,529359470,816,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _urlSession of an atomic property at line 147, column 6. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,147,QredoHttpTransport_sendPayloadInternal:userData:,QredoHttpTransport_sendPayloadInternal:userData:{instance}.96dfa931ae2e8213c000f9c242e76100,LinguaFranca/QredoHttpTransport.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoHttpTransport.m"",""line_number"":147,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>147</line></qualifier_tags>,176919268,827,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _connectedAndReady of an atomic property at line 128, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,128,QredoMqttTransport_setupMqttClientAndKeepRunning,QredoMqttTransport_setupMqttClientAndKeepRunning{instance}.3a99313a5da01224498fad85275a4cf4,LinguaFranca/QredoMqttTransport.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoMqttTransport.m"",""line_number"":128,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>128</line></qualifier_tags>,27184947,887,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _mqttSession of an atomic property at line 132, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,132,QredoMqttTransport_setupMqttClientAndKeepRunning,QredoMqttTransport_setupMqttClientAndKeepRunning{instance}.3a99313a5da01224498fad85275a4cf4,LinguaFranca/QredoMqttTransport.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoMqttTransport.m"",""line_number"":132,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>132</line></qualifier_tags>,27184947,890,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _mqttSession of an atomic property at line 134, column 14. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,134,QredoMqttTransport_setupMqttClientAndKeepRunning,QredoMqttTransport_setupMqttClientAndKeepRunning{instance}.3a99313a5da01224498fad85275a4cf4,LinguaFranca/QredoMqttTransport.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoMqttTransport.m"",""line_number"":134,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>134</line></qualifier_tags>,27184947,888,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _mqttSession of an atomic property at line 143, column 10. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,143,QredoMqttTransport_setupMqttClientAndKeepRunning,QredoMqttTransport_setupMqttClientAndKeepRunning{instance}.3a99313a5da01224498fad85275a4cf4,LinguaFranca/QredoMqttTransport.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoMqttTransport.m"",""line_number"":143,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>143</line></qualifier_tags>,27184947,889,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _mqttSession of an atomic property at line 146, column 43. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,146,QredoMqttTransport_setupMqttClientAndKeepRunning,QredoMqttTransport_setupMqttClientAndKeepRunning{instance}.3a99313a5da01224498fad85275a4cf4,LinguaFranca/QredoMqttTransport.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoMqttTransport.m"",""line_number"":146,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>146</line></qualifier_tags>,27184947,886,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _host of an atomic property at line 224, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,224,QredoMqttTransport_processServiceUrl:,QredoMqttTransport_processServiceUrl:{instance}.925b20ffca9188f9ad1fc077eab7da12,LinguaFranca/QredoMqttTransport.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoMqttTransport.m"",""line_number"":224,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>224</line></qualifier_tags>,422006701,881,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _usingSsl of an atomic property at line 228, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,228,QredoMqttTransport_processServiceUrl:,QredoMqttTransport_processServiceUrl:{instance}.925b20ffca9188f9ad1fc077eab7da12,LinguaFranca/QredoMqttTransport.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoMqttTransport.m"",""line_number"":228,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>228</line></qualifier_tags>,422006701,880,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _usingSsl of an atomic property at line 234, column 13. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,234,QredoMqttTransport_processServiceUrl:,QredoMqttTransport_processServiceUrl:{instance}.925b20ffca9188f9ad1fc077eab7da12,LinguaFranca/QredoMqttTransport.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoMqttTransport.m"",""line_number"":234,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>234</line></qualifier_tags>,422006701,879,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _port of an atomic property at line 236, column 13. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,236,QredoMqttTransport_processServiceUrl:,QredoMqttTransport_processServiceUrl:{instance}.925b20ffca9188f9ad1fc077eab7da12,LinguaFranca/QredoMqttTransport.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoMqttTransport.m"",""line_number"":236,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>236</line></qualifier_tags>,422006701,884,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _port of an atomic property at line 240, column 13. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,240,QredoMqttTransport_processServiceUrl:,QredoMqttTransport_processServiceUrl:{instance}.925b20ffca9188f9ad1fc077eab7da12,LinguaFranca/QredoMqttTransport.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoMqttTransport.m"",""line_number"":240,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>240</line></qualifier_tags>,422006701,883,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _port of an atomic property at line 246, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,246,QredoMqttTransport_processServiceUrl:,QredoMqttTransport_processServiceUrl:{instance}.925b20ffca9188f9ad1fc077eab7da12,LinguaFranca/QredoMqttTransport.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoMqttTransport.m"",""line_number"":246,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>246</line></qualifier_tags>,422006701,882,false,
,WARNING,PARAMETER_NOT_NULL_CHECKED,"Parameter marshaller is not checked for null, there could be a null pointer dereference: pointer marshaller could be null and is dereferenced at line 214, column 9",MEDIUM,214,QredoPrimitiveMarshallers_marshalObject:marshaller:includeHeader:,QredoPrimitiveMarshallers_marshalObject:marshaller:includeHeader:{class}.defbea2887533b59903672d6e78c7663,LinguaFranca/QredoPrimitiveMarshallers.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoPrimitiveMarshallers.m"",""line_number"":200,""description"":""start of procedure marshalObject:marshaller:includeHeader:"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""QredoPrimitiveMarshallers_marshalObject:marshaller:includeHeader:""},{""tag"":""name_id"",""value"":""QredoPrimitiveMarshallers_marshalObject:marshaller:includeHeader:{class}.defbea2887533b59903672d6e78c7663""}]},{""level"":0,""filename"":""LinguaFranca/QredoPrimitiveMarshallers.m"",""line_number"":202,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""LinguaFranca/QredoPrimitiveMarshallers.m"",""line_number"":203,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""LinguaFranca/QredoPrimitiveMarshallers.m"",""line_number"":205,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""LinguaFranca/QredoWireFormat.m"",""line_number"":913,""description"":""start of procedure wireFormatWriterWithOutputStream:"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""QredoWireFormatWriter_wireFormatWriterWithOutputStream:""},{""tag"":""name_id"",""value"":""QredoWireFormatWriter_wireFormatWriterWithOutputStream:{class}.e0bd1363874d954ee24b4e77acc10310""}]},{""level"":1,""filename"":""LinguaFranca/QredoWireFormat.m"",""line_number"":914,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""LinguaFranca/QredoWireFormat.m"",""line_number"":917,""description"":""start of procedure initWithOutputStream:"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""QredoWireFormatWriter_initWithOutputStream:""},{""tag"":""name_id"",""value"":""QredoWireFormatWriter_initWithOutputStream:{instance}.571303a72316877fc683765684fb98d7""}]},{""level"":2,""filename"":""LinguaFranca/QredoWireFormat.m"",""line_number"":918,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""LinguaFranca/QredoWireFormat.m"",""line_number"":919,""description"":"""",""node_tags"":[]},{""level"":3,""filename"":""LinguaFranca/QredoSExpression.m"",""line_number"":136,""description"":""start of procedure sexpressionWriterForOutputStream:"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""QredoSExpressionWriter_sexpressionWriterForOutputStream:""},{""tag"":""name_id"",""value"":""QredoSExpressionWriter_sexpressionWriterForOutputStream:{class}.73f014423272abc74cdb8da30d2fcaf9""}]},{""level"":3,""filename"":""LinguaFranca/QredoSExpression.m"",""line_number"":137,""description"":"""",""node_tags"":[]},{""level"":4,""filename"":""LinguaFranca/QredoSExpression.m"",""line_number"":140,""description"":""start of procedure initWithOutputStream:"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""QredoSExpressionWriter_initWithOutputStream:""},{""tag"":""name_id"",""value"":""QredoSExpressionWriter_initWithOutputStream:{instance}.3112e038de258b499a9ee148ef6dd4d2""}]},{""level"":4,""filename"":""LinguaFranca/QredoSExpression.m"",""line_number"":141,""description"":"""",""node_tags"":[]},{""level"":4,""filename"":""LinguaFranca/QredoSExpression.m"",""line_number"":142,""description"":"""",""node_tags"":[]},{""level"":4,""filename"":""LinguaFranca/QredoSExpression.m"",""line_number"":143,""description"":"""",""node_tags"":[]},{""level"":4,""filename"":""LinguaFranca/QredoSExpression.m"",""line_number"":144,""description"":""return from a call to QredoSExpressionWriter_initWithOutputStream:"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""QredoSExpressionWriter_initWithOutputStream:""},{""tag"":""name_id"",""value"":""QredoSExpressionWriter_initWithOutputStream:{instance}.3112e038de258b499a9ee148ef6dd4d2""}]},{""level"":3,""filename"":""LinguaFranca/QredoSExpression.m"",""line_number"":138,""description"":""return from a call to QredoSExpressionWriter_sexpressionWriterForOutputStream:"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""QredoSExpressionWriter_sexpressionWriterForOutputStream:""},{""tag"":""name_id"",""value"":""QredoSExpressionWriter_sexpressionWriterForOutputStream:{class}.73f014423272abc74cdb8da30d2fcaf9""}]},{""level"":2,""filename"":""LinguaFranca/QredoWireFormat.m"",""line_number"":920,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""LinguaFranca/QredoWireFormat.m"",""line_number"":921,""description"":""return from a call to QredoWireFormatWriter_initWithOutputStream:"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""QredoWireFormatWriter_initWithOutputStream:""},{""tag"":""name_id"",""value"":""QredoWireFormatWriter_initWithOutputStream:{instance}.571303a72316877fc683765684fb98d7""}]},{""level"":1,""filename"":""LinguaFranca/QredoWireFormat.m"",""line_number"":915,""description"":""return from a call to QredoWireFormatWriter_wireFormatWriterWithOutputStream:"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""QredoWireFormatWriter_wireFormatWriterWithOutputStream:""},{""tag"":""name_id"",""value"":""QredoWireFormatWriter_wireFormatWriterWithOutputStream:{class}.e0bd1363874d954ee24b4e77acc10310""}]},{""level"":0,""filename"":""LinguaFranca/QredoPrimitiveMarshallers.m"",""line_number"":206,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""LinguaFranca/QredoPrimitiveMarshallers.m"",""line_number"":214,""description"":"""",""node_tags"":[]}]}",222537140,<qualifier_tags><bucket>B1</bucket><parameter_not_null_checked>marshaller</parameter_not_null_checked><line>214</line><value>marshaller</value></qualifier_tags>,275700447,901,false,
